kind	source_file	path	original_sl	corrected_sl	notes
json	data/predloga-ponudbe.json	predloge.10.obseg_storitev.0	Operativno ravnanje z odpadki za vse lokacije.		
json	data/predloga-ponudbe.json	predloge.10.obseg_storitev.1	EPR za embalažo živil in pijač.		
json	data/predloga-ponudbe.json	predloge.10.obseg_storitev.3	Sezonska prilagoditev urnikov odvozov.		
json	data/predloga-ponudbe.json	predloge.10.okvirna_cena_letno	od 7.500 EUR		
json	data/predloga-ponudbe.json	predloge.10.povzetek_resitve	Za gostinske obrate in hotelske verige: bio odpadki, embalaža iz hrane, steklo, sezonska nihanja. Več lokacij pod isto znamko.		
json	data/predloga-ponudbe.json	predloge.10.primeren_za	Hotelske in restavracijske verige z 2+ lokacijama		
json	data/predloga-ponudbe.json	predloge.2.obseg_storitev.1	Koordinacija obveznosti v vseh državah, kjer ste prisotni.		
json	data/predloga-ponudbe.json	predloge.2.obseg_storitev.2	En kontakt za vse tri trge, ena pogodba.		
json	data/predloga-ponudbe.json	predloge.2.obseg_storitev.3	Polletni pregled regionalnih sprememb zakonodaje.		
json	data/predloga-ponudbe.json	predloge.2.obseg_storitev.4	Pomoč pri ESG poročanju za B2B kupce in dobavne verige.		
json	data/predloga-ponudbe.json	predloge.2.povzetek_resitve	Enotna rešitev za podjetja, ki prodajajo v več državah Adria regije. En partner skrbi za zakonodajne razlike, lokalne sheme in poročanje v vseh treh državah.		
json	data/predloga-ponudbe.json	predloge.3.kaj_potrebujemo_od_stranke.0	Trenutne trajnostne dokumente in poročila.		
json	data/predloga-ponudbe.json	predloge.3.obseg_storitev.1	Podpora pri ESG vprašalnikih in CSRD pripravi.		
json	data/predloga-ponudbe.json	predloge.3.obseg_storitev.2	Strategija krožnega gospodarstva za podjetje.		
json	data/predloga-ponudbe.json	predloge.3.obseg_storitev.3	Periodični strokovni delavnice z vašo HSE / trajnostno ekipo.	Periodične strokovne delavnice z vašo HSE / trajnostno ekipo.	slovnica: ujemanje → 'periodične strokovne delavnice'
json	data/predloga-ponudbe.json	predloge.3.obseg_storitev.4	Dostop do mreže strokovnjakov za specifična vprašanja.		
json	data/predloga-ponudbe.json	predloge.3.povzetek_resitve	Za podjetja z naprednimi trajnostnimi cilji ali zahtevami velikih B2B kupcev. Strokovna podpora pri ESG, analizi embalaže in trajnostni strategiji.		
json	data/predloga-ponudbe.json	predloge.4.kaj_potrebujemo_od_stranke.0	SKU katalog z opisi embalaže.		
json	data/predloga-ponudbe.json	predloge.4.kaj_potrebujemo_od_stranke.1	Mesečne količine po izdelku.		
json	data/predloga-ponudbe.json	predloge.4.kaj_potrebujemo_od_stranke.2	Trenutne ESG zahteve vaših top 5 kupcev.		
json	data/predloga-ponudbe.json	predloge.4.kaj_potrebujemo_od_stranke.3	Kontaktna oseba v marketingu / sustainability.		
json	data/predloga-ponudbe.json	predloge.4.naslov	FMCG paket — proizvodnja hitro premikajočega blaga		
json	data/predloga-ponudbe.json	predloge.4.obseg_storitev.1	Mesečno poročanje količin po SKU in materialu.		
json	data/predloga-ponudbe.json	predloge.4.obseg_storitev.2	Made for Recycling analiza za top 20 SKU-jev letno.		
json	data/predloga-ponudbe.json	predloge.4.obseg_storitev.3	ESG paket: pripravljeni odgovori za EcoVadis in SAQ velikih trgovskih verig.		
json	data/predloga-ponudbe.json	predloge.4.obseg_storitev.4	Kvartalni pregled stroškov in priložnosti za optimizacijo embalaže.		
json	data/predloga-ponudbe.json	predloge.4.okvirna_cena_letno	od 18.000 EUR		
json	data/predloga-ponudbe.json	predloge.4.povzetek_resitve	Specializiran paket za FMCG proizvajalce in distributerje: velik volumen embalaže, pogoste menjave izdelkov, zahteve trgovskih verig po Made for Recycling, ESG poročanje za B2B kupce. Vse na enem mestu.		
json	data/predloga-ponudbe.json	predloge.4.primeren_za	Srednji do veliki FMCG proizvajalci z 20+ SKU-jev		
json	data/predloga-ponudbe.json	predloge.5.kaj_potrebujemo_od_stranke.0	Seznam držav prodaje in pričakovanih količin.		
json	data/predloga-ponudbe.json	predloge.5.kaj_potrebujemo_od_stranke.1	Trenutni dobavitelji embalaže.		
json	data/predloga-ponudbe.json	predloge.5.kaj_potrebujemo_od_stranke.2	Volumen po B2C in B2B kanalu.		
json	data/predloga-ponudbe.json	predloge.5.naslov	E-commerce paket — spletna prodaja		
json	data/predloga-ponudbe.json	predloge.5.obseg_storitev.0	Registracija in EPR shema v vseh državah prodaje.		
json	data/predloga-ponudbe.json	predloge.5.obseg_storitev.3	Predloga ESG izjave za B2B kupce.		
json	data/predloga-ponudbe.json	predloge.5.obseg_storitev.4	Opozorila o spremembah lokalne zakonodaje v vseh državah prodaje.		
json	data/predloga-ponudbe.json	predloge.5.okvirna_cena_letno	od 9.000 EUR		
json	data/predloga-ponudbe.json	predloge.5.povzetek_resitve	Za spletne trgovce, ki prodajajo v več državah. Pokriva EPR obveznosti v SI/HR/RS, transportno embalažo, reusable packaging trend, ESG izjave za B2B kupce.		
json	data/predloga-ponudbe.json	predloge.5.primeren_za	Spletne trgovine s prodajo v 2+ državah ali pričakovanim hitra rastjo	Spletne trgovine s prodajo v 2+ državah ali pričakovano hitro rastjo	slovnica: orodnik → 'pričakovano hitro rastjo'
json	data/predloga-ponudbe.json	predloge.6.kaj_potrebujemo_od_stranke.0	Katalog izdelkov s tehničnimi specifikacijami embalaže.		
json	data/predloga-ponudbe.json	predloge.6.kaj_potrebujemo_od_stranke.1	Letne količine po SKU.		
json	data/predloga-ponudbe.json	predloge.6.naslov	Kozmetika paket — nega in lepota		
json	data/predloga-ponudbe.json	predloge.6.obseg_storitev.1	Made for Recycling analiza vseh SKU-jev z letnim pregledom.		
json	data/predloga-ponudbe.json	predloge.6.okvirna_cena_letno	od 14.000 EUR		
json	data/predloga-ponudbe.json	predloge.6.povzetek_resitve	Specializiran paket za kozmetiko: kompozitna embalaža, hitre menjave SKU-jev, sezonske promocije, PPWR pritisk velikih verig na recyclability.		
json	data/predloga-ponudbe.json	predloge.6.primeren_za	Kozmetični proizvajalci z 50+ SKU-jev ali izvoznim deležem		
json	data/predloga-ponudbe.json	predloge.7.kaj_potrebujemo_od_stranke.0	Katalog uvoženih izdelkov s tehničnimi specifikacijami.		
json	data/predloga-ponudbe.json	predloge.7.kaj_potrebujemo_od_stranke.1	Letne količine po kategoriji.		
json	data/predloga-ponudbe.json	predloge.7.naslov	Elektronika paket — EE-oprema in baterije		
json	data/predloga-ponudbe.json	predloge.7.obseg_storitev.0	Vključitev v 3 sheme: embalaža, EE-oprema, baterije.		
json	data/predloga-ponudbe.json	predloge.7.obseg_storitev.1	Letno poročanje v vseh treh sistemih.		
json	data/predloga-ponudbe.json	predloge.7.obseg_storitev.2	Označevanje izdelkov skladno z zakonodajo.		
json	data/predloga-ponudbe.json	predloge.7.obseg_storitev.4	Podpora pri inšpekcijah in komunikaciji z ARSO.		
json	data/predloga-ponudbe.json	predloge.7.okvirna_cena_letno	od 11.000 EUR		
json	data/predloga-ponudbe.json	predloge.7.primeren_za	Uvozniki ali proizvajalci EE-opreme oziroma izdelkov z baterijami		
json	data/predloga-ponudbe.json	predloge.8.kaj_potrebujemo_od_stranke.0	Pregled trenutnih odvozov in izvajalcev.		
json	data/predloga-ponudbe.json	predloge.8.kaj_potrebujemo_od_stranke.1	Lokacije in tipi odpadkov.		
json	data/predloga-ponudbe.json	predloge.8.kaj_potrebujemo_od_stranke.2	Trenutni stroški ravnanja z odpadki.		
json	data/predloga-ponudbe.json	predloge.8.naslov	Industrija paket — proizvodne lokacije		
json	data/predloga-ponudbe.json	predloge.8.obseg_storitev.0	Pregled vseh tokov odpadkov in identifikacija sekundarnih surovin.		
json	data/predloga-ponudbe.json	predloge.8.obseg_storitev.4	Kvartalna optimizacija — manj odpadkov, več sekundarnih surovin.		
json	data/predloga-ponudbe.json	predloge.8.okvirna_cena_letno	od 22.000 EUR		
json	data/predloga-ponudbe.json	predloge.8.primeren_za	Industrijski proizvajalci z 1+ lokacijo in mešanimi tokovi odpadkov		
json	data/predloga-ponudbe.json	predloge.9.kaj_potrebujemo_od_stranke.0	Pregled lokacij in tipov projektov.		
json	data/predloga-ponudbe.json	predloge.9.kaj_potrebujemo_od_stranke.1	Letni promet gradbenih materialov.		
json	data/predloga-ponudbe.json	predloge.9.kaj_potrebujemo_od_stranke.2	Trenutni pristop k ravnanju z gradbenimi odpadki.		
json	data/predloga-ponudbe.json	predloge.9.naslov	Gradbeništvo paket — gradnja in proizvodnja gradbenih materialov		
json	data/predloga-ponudbe.json	predloge.9.obseg_storitev.0	Razumevanje gradbenih odpadkov in zakonskih zahtev po lokacijah.		
json	data/predloga-ponudbe.json	predloge.9.obseg_storitev.1	EPR za embalažo gradbenih materialov.		
json	data/predloga-ponudbe.json	predloge.9.obseg_storitev.2	Sodelovanje z lokalnimi izvajalci na gradbiščih.		
json	data/predloga-ponudbe.json	predloge.9.obseg_storitev.3	Dokumentacija primerna za javna naročila in inšpekcije.		
json	data/predloga-ponudbe.json	predloge.9.okvirna_cena_letno	od 16.000 EUR		
json	data/predloga-ponudbe.json	predloge.9.primeren_za	Gradbena podjetja in proizvajalci gradbenih materialov		
json	data/predloga-ponudbe.json	splosni_pogoji	Cene so v EUR brez DDV, razen kjer je drugače navedeno. Ponudba ne predstavlja zavezujoče ponudbe v smislu OZ. Pogodba začne veljati s podpisom obeh strank. Stranka je odgovorna za pravočasno posredovanje vseh podatkov, ki so potrebni za izvajanje storitev. Za točnost podatkov, posredovanih s strani naročnika, jamči naročnik.		
json	data/predloga-ponudbe.json	tipicna_resitev_blocks.kaj_dobite.0	Manj administrativnega dela vaše ekipe.		
json	data/predloga-ponudbe.json	tipicna_resitev_blocks.kaj_dobite.1	Predvidljive mesečne stroške brez nenadnih nihanj.		
json	data/predloga-ponudbe.json	tipicna_resitev_blocks.kaj_dobite.2	Profesionalno podporo pri spremembah zakonodaje.		
json	data/predloga-ponudbe.json	tipicna_resitev_blocks.kaj_dobite.3	Pripravljenost na inšpekcijo v vsakem trenutku.		
json	data/predloga-ponudbe.json	tipicna_resitev_blocks.kaj_dobite.4	En kontakt za vse vaše obveznosti.		
json	data/predloga-ponudbe.json	tipicna_resitev_blocks.zakaj_interzero.0	Več kot 30 let izkušenj v Evropi, lokalna prisotnost v Sloveniji.		
json	data/predloga-ponudbe.json	tipicna_resitev_blocks.zakaj_interzero.1	Pokrivamo celoten krog: zakonodaja, ravnanje, poročanje, surovine.		
json	data/predloga-ponudbe.json	tipicna_resitev_blocks.zakaj_interzero.2	Mednarodna mreža za podjetja s prodajo v več državah.		
json	data/predloga-ponudbe.json	tipicna_resitev_blocks.zakaj_interzero.3	Stabilen partner z dolgoročnim sodelovanjem s strankami.		
json	data/predloga-ponudbe.json	uvodno_pismo	Spoštovani, zahvaljujemo se za zaupanje in zanimanje za sodelovanje z Interzero. V nadaljevanju vam predstavljamo predlog rešitve, pripravljen na podlagi pogovora in podatkov, ki ste nam jih posredovali. Namen te ponudbe ni le predstaviti ceno, ampak pokazati, kako lahko skupaj uredimo vaše obveznosti, zmanjšamo administracijo in postavimo dolgoročno trajen model. Veseli bomo, če bomo lahko podrobnosti predstavili tudi osebno.		
json	data/proces.json	_opis	10-fazni prodajni proces. Vsaka faza ima cilj, kontrolna vprašanja, obvezne izhode, CRM polja in tipičen rok.		
json	data/proces.json	faze.0.anti_vzorec	Lead ostane v inboxu ali Excelu in pozabljen. Vedno isti dan v CRM.		
json	data/proces.json	faze.0.cilj	Zabeležiti vir in osnovni interes.		
json	data/proces.json	faze.0.crm_polja.0	vir lead-a		
json	data/proces.json	faze.0.crm_polja.1	država		
json	data/proces.json	faze.0.crm_polja.3	kontaktna oseba		
json	data/proces.json	faze.0.crm_polja.4	kontakt podatki		
json	data/proces.json	faze.0.crm_polja.6	datum prvega stika		
json	data/proces.json	faze.0.kljucna_vprasanja.0	Od kod je lead — kampanja, priporočilo, dogodek, hladen klic?		
json	data/proces.json	faze.0.kljucna_vprasanja.1	Katera storitev ga zanima?		
json	data/proces.json	faze.0.kljucna_vprasanja.2	Ali izpolnjuje osnovne kriterije ICP?		
json	data/proces.json	faze.0.obvezen_izhod	Lead vpisan v CRM s polji: vir, država, podjetje, kontakt, interes.		
json	data/proces.json	faze.0.odgovoren	Prodaja ali marketing		
json	data/proces.json	faze.0.tipicen_rok	Takoj ob prejemu		
json	data/proces.json	faze.1.anti_vzorec	Vsak lead se ohrani 'za vsak slučaj' in pipeline se napihne.		
json	data/proces.json	faze.1.cilj	Ugotoviti, ali je priložnost vredna časa.		
json	data/proces.json	faze.1.crm_polja.2	interesna storitev		
json	data/proces.json	faze.1.crm_polja.3	ocena vrednosti		
json	data/proces.json	faze.1.crm_polja.4	datum naslednjega koraka		
json	data/proces.json	faze.1.kljucna_vprasanja.0	Imajo EPR obveznosti?		
json	data/proces.json	faze.1.kljucna_vprasanja.1	Kakšne so okvirne količine?		
json	data/proces.json	faze.1.kljucna_vprasanja.2	Koliko lokacij?		
json	data/proces.json	faze.1.kljucna_vprasanja.3	Imajo rok ali pritisk za odločitev?		
json	data/proces.json	faze.1.kljucna_vprasanja.4	Kdo je verjeten odločevalec?		
json	data/proces.json	faze.1.obvezen_izhod	Go / No-go odločitev z obrazložitvijo. Pri 'go' dogovorjen prvi sestanek.		
json	data/proces.json	faze.1.tipicen_rok	5 delovnih dni od lead-a		
json	data/proces.json	faze.2.anti_vzorec	Prodajalec govori večino časa in pokaže ves katalog storitev.		
json	data/proces.json	faze.2.cilj	Razumeti kontekst in vzpostaviti zaupanje. NE prodajati storitev.		
json	data/proces.json	faze.2.crm_polja.0	datum sestanka		
json	data/proces.json	faze.2.crm_polja.1	udeleženci		
json	data/proces.json	faze.2.crm_polja.2	povzetek bolečin		
json	data/proces.json	faze.2.crm_polja.3	naslednji korak		
json	data/proces.json	faze.2.kljucna_vprasanja.0	Kaj urejate danes in kdo?		
json	data/proces.json	faze.2.kljucna_vprasanja.1	Kaj ne deluje?		
json	data/proces.json	faze.2.kljucna_vprasanja.2	Kaj je razlog za morebitno spremembo?		
json	data/proces.json	faze.2.kljucna_vprasanja.3	Kdo bo na koncu odločal?		
json	data/proces.json	faze.2.naziv	Prvi sestanek		
json	data/proces.json	faze.2.obvezen_izhod	Dogovor za analizo potreb. Pisni povzetek sestanka.		
json	data/proces.json	faze.2.tipicen_rok	10 delovnih dni od kvalifikacije		
json	data/proces.json	faze.3.anti_vzorec	Ponudba pripravljena brez polnih podatkov, posledica so napake.		
json	data/proces.json	faze.3.cilj	Zbrati podatke, ki omogočajo realno rešitev.		
json	data/proces.json	faze.3.crm_polja.0	pridobljeni podatki		
json	data/proces.json	faze.3.crm_polja.1	manjkajoči podatki		
json	data/proces.json	faze.3.crm_polja.2	odprta vprašanja		
json	data/proces.json	faze.3.crm_polja.3	vključeni strokovnjaki		
json	data/proces.json	faze.3.kljucna_vprasanja.0	Kje nastajajo odpadki?		
json	data/proces.json	faze.3.kljucna_vprasanja.1	Kaj dajete na trg in v kakšnih količinah?		
json	data/proces.json	faze.3.kljucna_vprasanja.2	Kako trenutno poročate?		
json	data/proces.json	faze.3.kljucna_vprasanja.3	Katere podatke imate, katerih ne?		
json	data/proces.json	faze.3.naziv	Analiza potreb		
json	data/proces.json	faze.3.obvezen_izhod	Izpolnjen discovery obrazec. Pridobljeni potrebni dokumenti.		
json	data/proces.json	faze.3.tipicen_rok	2 tedna od prvega sestanka		
json	data/proces.json	faze.4.anti_vzorec	Stranka po predstavitvi reče 'pošljite ponudbo' brez konkretnih dogovorov o obsegu.		
json	data/proces.json	faze.4.cilj	Povezati potrebe z Interzero rešitvijo. Potrditi obseg.		
json	data/proces.json	faze.4.crm_polja.0	predlagane storitve		
json	data/proces.json	faze.4.crm_polja.1	potrjeni obseg		
json	data/proces.json	faze.4.crm_polja.2	odločevalci		
json	data/proces.json	faze.4.crm_polja.3	predviden rok ponudbe		
json	data/proces.json	faze.4.kljucna_vprasanja.0	Ali rešitev pokriva glavni problem stranke?		
json	data/proces.json	faze.4.kljucna_vprasanja.1	Kdo mora notranje potrditi?		
json	data/proces.json	faze.4.kljucna_vprasanja.2	Kateri del je še odprt?		
json	data/proces.json	faze.4.naziv	Predstavitev rešitve		
json	data/proces.json	faze.4.obvezen_izhod	Potrditev obsega in odločevalcev pred pripravo ponudbe.		
json	data/proces.json	faze.4.odgovoren	Prodaja + specialist		
json	data/proces.json	faze.4.tipicen_rok	1 teden po analizi		
json	data/proces.json	faze.5.anti_vzorec	Ponudba poslana in tišina — brez dogovorjenega datuma za pregled.		
json	data/proces.json	faze.5.cilj	Dati jasno komercialno rešitev.		
json	data/proces.json	faze.5.crm_polja.0	vrednost ponudbe		
json	data/proces.json	faze.5.crm_polja.1	datum pošiljanja		
json	data/proces.json	faze.5.crm_polja.2	veljavnost do		
json	data/proces.json	faze.5.crm_polja.4	predvideno zaprtje		
json	data/proces.json	faze.5.kljucna_vprasanja.0	Je obseg jasen?		
json	data/proces.json	faze.5.kljucna_vprasanja.1	Je cena razumljiva in primerljiva?		
json	data/proces.json	faze.5.kljucna_vprasanja.2	Kaj manjka v primerjavi z dogovorjenim?		
json	data/proces.json	faze.5.obvezen_izhod	Poslana ponudba s povzetkom, obsegom, ceno, roki, odgovornostmi, pogoji, naslednjim korakom.		
json	data/proces.json	faze.5.tipicen_rok	1 teden po potrjenem obsegu		
json	data/proces.json	faze.6.anti_vzorec	Več krogov sprememb brez jasne odločevalske vključenosti.		
json	data/proces.json	faze.6.cilj	Zapreti odprta vprašanja, ugovore in pravne pogoje.		
json	data/proces.json	faze.6.crm_polja.0	zabeleženi ugovori		
json	data/proces.json	faze.6.crm_polja.1	spremembe ponudbe		
json	data/proces.json	faze.6.crm_polja.2	naslednji sestanek		
json	data/proces.json	faze.6.kljucna_vprasanja.0	Kaj blokira odločitev — cena, obseg, pravni pogoji?		
json	data/proces.json	faze.6.kljucna_vprasanja.1	Kdo še mora videti ponudbo?		
json	data/proces.json	faze.6.kljucna_vprasanja.2	Kateri ugovor je največji?		
json	data/proces.json	faze.6.obvezen_izhod	Dogovorjene morebitne spremembe ali jasna pot do podpisa.		
json	data/proces.json	faze.6.odgovoren	Prodaja + finance / pravna služba		
json	data/proces.json	faze.6.tipicen_rok	2–4 tedne		
json	data/proces.json	faze.7.anti_vzorec	'Stranka se še ni odločila' ostane v CRM mesece brez datuma in naslednje aktivnosti.		
json	data/proces.json	faze.7.cilj	Dobiti podpis ali jasen razlog izgube.		
json	data/proces.json	faze.7.crm_polja.1	razlog izgube		
json	data/proces.json	faze.7.crm_polja.3	datum odločitve		
json	data/proces.json	faze.7.kljucna_vprasanja.0	Kdaj točno odločite?		
json	data/proces.json	faze.7.kljucna_vprasanja.1	Kdo podpiše?		
json	data/proces.json	faze.7.kljucna_vprasanja.2	Če je ne, zakaj — cena, konkurent, časovni okvir, druga prioriteta?		
json	data/proces.json	faze.7.naziv	Odločitev		
json	data/proces.json	faze.7.obvezen_izhod	Podpis ali zapisan razlog izgube.		
